attacker_strategy,censored,collusive_endorsements_accepted,condition,detection_reasons,expelled,expulsion_event_index,expulsion_round,fallout_broadcasts,false_positive_agents,false_positive_count,false_positive_rate,family,final_attacker_suspicion,fraudulent_microtasks_accepted,fraudulent_reputation_gain,honest_agent_count,intensity,pattern_detection,reputation_lag_events,reputation_lag_rounds,scenario_id,seed,signed_log,threshold,wash_trades_accepted
sybil_split,False,0,B2_signed_nopattern,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,13,6,1,,0,0.0,R1_fake_microtask_claims,23,1,1.0,11,medium,False,0,0,R1_fake_microtask_claims_medium_seed01,1,True,1,0
sybil_split,False,0,C1_vukzero_accountability,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,23,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed01,1,True,1,0
sybil_split,False,0,B2_signed_nopattern,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,13,6,1,,0,0.0,R1_fake_microtask_claims,23,1,1.0,11,medium,False,0,0,R1_fake_microtask_claims_medium_seed01,1,True,2,0
sybil_split,False,0,C1_vukzero_accountability,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,13,6,1,"HA0,HA1,HA2",3,0.2727272727272727,R1_fake_microtask_claims,23,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed01,1,True,2,0
sybil_split,False,0,B2_signed_nopattern,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,13,6,1,,0,0.0,R1_fake_microtask_claims,23,1,1.0,11,medium,False,0,0,R1_fake_microtask_claims_medium_seed01,1,True,3,0
sybil_split,False,0,C1_vukzero_accountability,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,13,6,1,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,23,1,1.0,11,medium,True,0,0,R1_fake_microtask_claims_medium_seed01,1,True,3,0
sybil_split,False,0,B2_signed_nopattern,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,14,7,2,,0,0.0,R1_fake_microtask_claims,23,2,2.0,11,medium,False,1,1,R1_fake_microtask_claims_medium_seed01,1,True,4,0
sybil_split,False,0,C1_vukzero_accountability,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,14,7,2,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,23,2,2.0,11,medium,True,1,1,R1_fake_microtask_claims_medium_seed01,1,True,4,0
sybil_split,False,0,B2_signed_nopattern,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,14,7,2,,0,0.0,R1_fake_microtask_claims,23,2,2.0,11,medium,False,1,1,R1_fake_microtask_claims_medium_seed01,1,True,5,0
sybil_split,False,0,C1_vukzero_accountability,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,14,7,2,"HA0,HA1",2,0.18181818181818182,R1_fake_microtask_claims,23,2,2.0,11,medium,True,1,1,R1_fake_microtask_claims_medium_seed01,1,True,5,0
sybil_split,False,0,B2_signed_nopattern,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,14,7,2,,0,0.0,R1_fake_microtask_claims,23,2,2.0,11,medium,False,1,1,R1_fake_microtask_claims_medium_seed01,1,True,6,0
sybil_split,False,0,C1_vukzero_accountability,"fake_microtask_claim,duplicate_microtask_evidence,misleading_donation_claim",True,14,7,2,,0,0.0,R1_fake_microtask_claims,23,2,2.0,11,medium,True,1,1,R1_fake_microtask_claims_medium_seed01,1,True,6,0
